"","Long","Lat","County","StateCode","State","NationCode","Nation","Group","Order"
"1582",-91.6789779663086,30.4928131103516,"Iberville","LA","Louisiana","DS","Deep South",1102,33419
"1583",-90.0059356689453,29.8912086486816,"Jefferson","LA","Louisiana","NF","New France",1104,33445
"1584",-90.1434478759766,30.0516376495361,"Jefferson","LA","Louisiana","NF","New France",1104,33499
"1585",-90.1434478759766,29.9943428039551,"Jefferson","LA","Louisiana","NF","New France",1104,33500
"1586",-90.1377182006836,29.9542350769043,"Jefferson","LA","Louisiana","NF","New France",1104,33501
"1587",-90.1377182006836,29.9313163757324,"Jefferson","LA","Louisiana","NF","New France",1104,33502
"1588",-90.1377182006836,29.9141254425049,"Jefferson","LA","Louisiana","NF","New France",1104,33503
"1589",-90.1148071289062,29.9026679992676,"Jefferson","LA","Louisiana","NF","New France",1104,33504
"1590",-90.0918807983398,29.9026679992676,"Jefferson","LA","Louisiana","NF","New France",1104,33505
"1591",-90.0746994018555,29.9083976745605,"Jefferson","LA","Louisiana","NF","New France",1104,33506
"1592",-90.0632400512695,29.9141254425049,"Jefferson","LA","Louisiana","NF","New France",1104,33507
"1593",-90.0460433959961,29.9313163757324,"Jefferson","LA","Louisiana","NF","New France",1104,33508
"1594",-90.0288619995117,29.9255867004395,"Jefferson","LA","Louisiana","NF","New France",1104,33509
"1595",-90.0059356689453,29.8912086486816,"Jefferson","LA","Louisiana","NF","New France",1104,33510
"1596",-93.1285552978516,30.4125995635986,"Jefferson Davis","LA","Louisiana","NF","New France",1105,33531
"1597",-93.1285552978516,30.4297866821289,"Jefferson Davis","LA","Louisiana","NF","New France",1105,33532
"1598",-92.0800476074219,31.3465213775635,"LaSalle","LA","Louisiana","DS","Deep South",1108,33673
"1599",-92.0112915039062,31.3465213775635,"LaSalle","LA","Louisiana","DS","Deep South",1108,33719
"1600",-92.0284805297852,31.3522510528564,"LaSalle","LA","Louisiana","DS","Deep South",1108,33720
"1601",-92.0800476074219,31.3465213775635,"LaSalle","LA","Louisiana","DS","Deep South",1108,33721
"1602",-90.9054794311523,30.6475124359131,"Livingston","LA","Louisiana","NF","New France",1110,33750
"1603",-90.5674438476562,30.6475124359131,"Livingston","LA","Louisiana","NF","New France",1110,33751
"1604",-90.5674438476562,30.4870853424072,"Livingston","LA","Louisiana","NF","New France",1110,33752
"1605",-90.5559768676758,30.4698944091797,"Livingston","LA","Louisiana","NF","New France",1110,33753
"1606",-90.5387878417969,30.4469795227051,"Livingston","LA","Louisiana","NF","New France",1110,33754
"1607",-90.510139465332,30.4011421203613,"Livingston","LA","Louisiana","NF","New France",1110,33755
"1608",-90.4929504394531,30.3667621612549,"Livingston","LA","Louisiana","NF","New France",1110,33756
"1609",-90.4757690429688,30.3553047180176,"Livingston","LA","Louisiana","NF","New France",1110,33757
"1610",-90.4757690429688,30.3381156921387,"Livingston","LA","Louisiana","NF","New France",1110,33758
"1611",-90.4700393676758,30.3323860168457,"Livingston","LA","Louisiana","NF","New France",1110,33759
"1612",-90.424201965332,30.3209266662598,"Livingston","LA","Louisiana","NF","New France",1110,33760
"1613",-90.4184646606445,30.3151969909668,"Livingston","LA","Louisiana","NF","New France",1110,33761
"1614",-90.424201965332,30.3037395477295,"Livingston","LA","Louisiana","NF","New France",1110,33762
"1615",-90.4184646606445,30.286548614502,"Livingston","LA","Louisiana","NF","New France",1110,33763
"1616",-90.6361923217773,30.217794418335,"Livingston","LA","Louisiana","NF","New France",1110,33767
"1617",-90.6476516723633,30.2292518615723,"Livingston","LA","Louisiana","NF","New France",1110,33768
"1618",-90.6533889770508,30.2292518615723,"Livingston","LA","Louisiana","NF","New France",1110,33769
"1619",-90.6591110229492,30.2292518615723,"Livingston","LA","Louisiana","NF","New France",1110,33770
"1620",-90.6591110229492,30.217794418335,"Livingston","LA","Louisiana","NF","New France",1110,33771
"1621",-90.6763000488281,30.2063331604004,"Livingston","LA","Louisiana","NF","New France",1110,33772
"1622",-90.6820297241211,30.1891460418701,"Livingston","LA","Louisiana","NF","New France",1110,33773
"1623",-90.693489074707,30.1834144592285,"Livingston","LA","Louisiana","NF","New France",1110,33774
"1624",-90.7106781005859,30.1948757171631,"Livingston","LA","Louisiana","NF","New France",1110,33775
"1625",-90.7450561523438,30.2464408874512,"Livingston","LA","Louisiana","NF","New France",1110,33776
"1626",-90.7393264770508,30.2808208465576,"Livingston","LA","Louisiana","NF","New France",1110,33777
"1627",-90.8195419311523,30.286548614502,"Livingston","LA","Louisiana","NF","New France",1110,33778
"1628",-90.8310012817383,30.3323860168457,"Livingston","LA","Louisiana","NF","New France",1110,33779
"1629",-90.8539199829102,30.3438453674316,"Livingston","LA","Louisiana","NF","New France",1110,33780
"1630",-90.8711013793945,30.3438453674316,"Livingston","LA","Louisiana","NF","New France",1110,33781
"1631",-90.8940277099609,30.3438453674316,"Livingston","LA","Louisiana","NF","New France",1110,33782
"1632",-90.9054794311523,30.6475124359131,"Livingston","LA","Louisiana","NF","New France",1110,33795
"1633",-90.0059356689453,29.8912086486816,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34004
"1634",-90.0288619995117,29.9255867004395,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34005
"1635",-90.0460433959961,29.9313163757324,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34006
"1636",-90.0632400512695,29.9141254425049,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34007
"1637",-90.0746994018555,29.9083976745605,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34008
"1638",-90.0918807983398,29.9026679992676,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34009
"1639",-90.1148071289062,29.9026679992676,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34010
"1640",-90.1377182006836,29.9141254425049,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34011
"1641",-90.1377182006836,29.9313163757324,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34012
"1642",-90.1377182006836,29.9542350769043,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34013
"1643",-90.1434478759766,29.9943428039551,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34014
"1644",-90.1434478759766,30.0516376495361,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34015
"1645",-89.8512420654297,29.9886112213135,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34056
"1646",-89.8856201171875,29.9943428039551,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34057
"1647",-89.8970794677734,29.9943428039551,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34058
"1648",-89.9028091430664,29.9886112213135,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34059
"1649",-89.9085388183594,29.9771499633789,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34060
"1650",-89.983024597168,29.9886112213135,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34061
"1651",-90.0116653442383,29.9485054016113,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34062
"1652",-90.0002059936523,29.9370441436768,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34063
"1653",-89.9429168701172,29.9141254425049,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34064
"1654",-89.9142684936523,29.9026679992676,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34065
"1655",-89.9142684936523,29.8797492980957,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34066
"1656",-89.9142684936523,29.8625602722168,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34067
"1657",-90.0059356689453,29.8912086486816,"Orleans","LA","Louisiana",NA,"New France-Deep South",1114,34068
"1658",-90.0059356689453,29.8912086486816,"Plaquemines","LA","Louisiana","NF","New France",1116,34121
"1659",-89.9142684936523,29.8625602722168,"Plaquemines","LA","Louisiana","NF","New France",1116,34122
"1660",-91.6789779663086,30.4928131103516,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34228
"1661",-91.7591934204102,30.4928131103516,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34229
"1662",-91.7591934204102,30.5157318115234,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34230
"1663",-91.7305374145508,30.5329189300537,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34231
"1664",-91.7534637451172,30.5730266571045,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34232
"1665",-91.7591934204102,30.590217590332,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34233
"1666",-91.7477340698242,30.664701461792,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34234
"1667",-91.7362670898438,30.6990776062012,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34235
"1668",-91.7477340698242,30.739185333252,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34236
"1669",-91.7591934204102,30.7621040344238,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34237
"1670",-91.7649230957031,30.7907524108887,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34238
"1671",-91.793571472168,30.8079414367676,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34239
"1672",-91.8050308227539,30.8251285552979,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34240
"1673",-91.7993011474609,30.8480472564697,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34241
"1674",-91.8107528686523,30.8595085144043,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34242
"1675",-91.8279418945312,30.8595085144043,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34243
"1676",-91.8279418945312,30.8652362823486,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34244
"1677",-91.8050308227539,30.8766975402832,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34245
"1678",-91.8050308227539,30.9397220611572,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34246
"1679",-91.7993011474609,30.9683685302734,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34247
"1680",-91.787841796875,30.9912872314453,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34248
"1681",-91.7591934204102,31.0142059326172,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34249
"1682",-91.7477340698242,31.0256633758545,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34250
"1683",-91.7305374145508,31.0485820770264,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34251
"1684",-91.6789779663086,30.4928131103516,"Pointe Coupee","LA","Louisiana","DS","Deep South",1117,34301
"1685",-92.0800476074219,31.3465213775635,"Rapides","LA","Louisiana","DS","Deep South",1118,34317
"1686",-92.0972290039062,31.3236026763916,"Rapides","LA","Louisiana","DS","Deep South",1118,34318
"1687",-92.1316146850586,31.3064136505127,"Rapides","LA","Louisiana","DS","Deep South",1118,34319
"1688",-92.1602630615234,31.3064136505127,"Rapides","LA","Louisiana","DS","Deep South",1118,34320
"1689",-92.1889038085938,31.3236026763916,"Rapides","LA","Louisiana","DS","Deep South",1118,34321
"1690",-92.2118301391602,31.3350601196289,"Rapides","LA","Louisiana","DS","Deep South",1118,34322
"1691",-92.2232818603516,31.3407917022705,"Rapides","LA","Louisiana","DS","Deep South",1118,34323
"1692",-92.240478515625,31.3236026763916,"Rapides","LA","Louisiana","DS","Deep South",1118,34324
"1693",-92.246208190918,31.3178730010986,"Rapides","LA","Louisiana","DS","Deep South",1118,34325
"1694",-92.240478515625,31.180362701416,"Rapides","LA","Louisiana","DS","Deep South",1118,34326
"1695",-92.240478515625,31.1517143249512,"Rapides","LA","Louisiana","DS","Deep South",1118,34327
"1696",-92.2175598144531,31.0199356079102,"Rapides","LA","Louisiana","DS","Deep South",1118,34328
"1697",-92.2175598144531,30.9683685302734,"Rapides","LA","Louisiana","DS","Deep South",1118,34329
"1698",-92.326416015625,30.9626407623291,"Rapides","LA","Louisiana","DS","Deep South",1118,34330
"1699",-92.3378829956055,30.9912872314453,"Rapides","LA","Louisiana","DS","Deep South",1118,34331
"1700",-92.3607940673828,31.0027484893799,"Rapides","LA","Louisiana","DS","Deep South",1118,34332
"1701",-92.3779907226562,31.0142059326172,"Rapides","LA","Louisiana","DS","Deep South",1118,34333
"1702",-92.4009017944336,31.0142059326172,"Rapides","LA","Louisiana","DS","Deep South",1118,34334
"1703",-92.4180908203125,30.9970169067383,"Rapides","LA","Louisiana","DS","Deep South",1118,34335
"1704",-92.4467391967773,30.9683685302734,"Rapides","LA","Louisiana","DS","Deep South",1118,34336
"1705",-92.4581985473633,30.9683685302734,"Rapides","LA","Louisiana","DS","Deep South",1118,34337
"1706",-92.4639282226562,30.9511795043945,"Rapides","LA","Louisiana","DS","Deep South",1118,34338
"1707",-92.4753875732422,30.9225311279297,"Rapides","LA","Louisiana","DS","Deep South",1118,34339
"1708",-92.4925765991211,30.9168033599854,"Rapides","LA","Louisiana","DS","Deep South",1118,34340
"1709",-92.504035949707,30.9053421020508,"Rapides","LA","Louisiana","DS","Deep South",1118,34341
"1710",-92.5670623779297,30.9053421020508,"Rapides","LA","Louisiana","DS","Deep South",1118,34342
"1711",-92.595703125,30.8996162414551,"Rapides","LA","Louisiana","DS","Deep South",1118,34343
"1712",-92.7103042602539,30.9053421020508,"Rapides","LA","Louisiana","DS","Deep South",1118,34344
"1713",-92.7103042602539,30.8996162414551,"Rapides","LA","Louisiana","DS","Deep South",1118,34345
"1714",-92.8077011108398,30.8938846588135,"Rapides","LA","Louisiana","DS","Deep South",1118,34346
"1715",-89.9142684936523,29.8625602722168,"St. Bernard","LA","Louisiana","NF","New France",1122,34543
"1716",-89.9142684936523,29.8797492980957,"St. Bernard","LA","Louisiana","NF","New France",1122,34544
"1717",-89.9142684936523,29.9026679992676,"St. Bernard","LA","Louisiana","NF","New France",1122,34545
"1718",-89.9429168701172,29.9141254425049,"St. Bernard","LA","Louisiana","NF","New France",1122,34546
"1719",-90.0002059936523,29.9370441436768,"St. Bernard","LA","Louisiana","NF","New France",1122,34547
"1720",-90.0116653442383,29.9485054016113,"St. Bernard","LA","Louisiana","NF","New France",1122,34548
"1721",-89.983024597168,29.9886112213135,"St. Bernard","LA","Louisiana","NF","New France",1122,34549
"1722",-89.9085388183594,29.9771499633789,"St. Bernard","LA","Louisiana","NF","New France",1122,34550
"1723",-89.9028091430664,29.9886112213135,"St. Bernard","LA","Louisiana","NF","New France",1122,34551
"1724",-89.8970794677734,29.9943428039551,"St. Bernard","LA","Louisiana","NF","New France",1122,34552
"1725",-89.8856201171875,29.9943428039551,"St. Bernard","LA","Louisiana","NF","New France",1122,34553
"1726",-89.8512420654297,29.9886112213135,"St. Bernard","LA","Louisiana","NF","New France",1122,34554
"1727",-89.9142684936523,29.8625602722168,"St. Bernard","LA","Louisiana","NF","New France",1122,34623
"1728",-90.5674438476562,30.6475124359131,"St. Helena","LA","Louisiana","DS","Deep South",1124,34665
"1729",-90.9054794311523,30.6475124359131,"St. Helena","LA","Louisiana","DS","Deep South",1124,34666
"1730",-90.8940277099609,30.670431137085,"St. Helena","LA","Louisiana","DS","Deep South",1124,34667
"1731",-90.8596496582031,30.6876201629639,"St. Helena","LA","Louisiana","DS","Deep South",1124,34668
"1732",-90.8424606323242,30.7105388641357,"St. Helena","LA","Louisiana","DS","Deep South",1124,34669
"1733",-90.8424606323242,30.721996307373,"St. Helena","LA","Louisiana","DS","Deep South",1124,34670
"1734",-90.5674438476562,30.6475124359131,"St. Helena","LA","Louisiana","DS","Deep South",1124,34683
"1735",-90.9455871582031,30.0573673248291,"St. James","LA","Louisiana","NF","New France",1125,34685
"1736",-90.9398651123047,30.0860137939453,"St. James","LA","Louisiana","NF","New France",1125,34686
"1737",-90.9284057617188,30.1146621704102,"St. James","LA","Louisiana","NF","New France",1125,34687
"1738",-90.6419219970703,30.1604995727539,"St. James","LA","Louisiana","NF","New France",1125,34688
"1739",-90.9455871582031,30.0573673248291,"St. James","LA","Louisiana","NF","New France",1125,34706
"1740",-90.3497161865234,30.2980079650879,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34708
"1741",-90.6419219970703,30.1604995727539,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34734
"1742",-90.6361923217773,30.217794418335,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34735
"1743",-90.4184646606445,30.286548614502,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34739
"1744",-90.4012832641602,30.3094673156738,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34740
"1745",-90.3955535888672,30.3094673156738,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34741
"1746",-90.3783645629883,30.3094673156738,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34742
"1747",-90.3497161865234,30.2980079650879,"St. John the Baptist","LA","Louisiana","NF","New France",1126,34743
